"up points). Which we will be completed soon and send a copy to our head office.","Health"
"Divided into groups and these groups now continue on with the Awareness program on to West Ambae","Health"
"and South Ambae today after the PDCCC just had a brief meeting this morning and now are deployed.","Health"
"We must to say thank you to our main Partner the Penama Provincial Government on its great","Health"
"assistance on the funding of all these activities since they understand the situation of emergencies where community and Provincial Government can still have resources to funds any activity related to","Health"
"the preparedness stages while the National Government through our office NDMO will be coming to","Health"
"assist when the situation becomes a Disaster where they cannot effort to funds any activity due to their","Health"
"limited resources capacity to meet the situation.","Health"
"Impacts from our communities in 4 Area Councils particularly in North & West Ambae they are not new","Health"
"on the Volcanic eruption issues such as Evacuation or communities displacement since they already","Health"
"experienced it in 2005 as such they are ready and listen to the authority the Penama Provincial","Health"
"Government through its PDCCC on the situation on the volcanic activities.","Health"
"Health Issues, people in West Ambae have been rise some complain on their health negative impacts","Health"
"such as itching (head I raon, throat I sow, sit sit wota,), yes, the Manager for Lolowai Hospital confirmed","Health"
"today that reports has been made but no conformation as wither they coming to Nduidui Health Centre","Health"
"for admission or not so as such the team is dispatching to West Ambae today and they will verified","Health"
"wither its true or not as such no confirm of cases yet until tomorrow.","Health"
"Yesterday evening people in West Ambae have been experienced a small ash fall this is due to","Health"
"strong South East Trade winds however, no signs today.","Health"
"I assume that all for now and more up dates will be coming tomorrow however; I wish to take this","Health"
"opportunity to thank all the PDCCC members and the Penama Provincial Government on this good","Health"
"cooperation and great support so far until recently.","Health"
"Thank you all for your continuous support.","Health"
"Yellow fever is caused by a virus, which is transmitted to humans by the bite of an infected specific type of mosquito.","Health"
"The signs and symptoms of Yellow fever include fever, headache, jaundice (yellowness of the eyes and body), muscle pain, nausea, vomiting, and fatigue. In severe cases, bleeding may occur from the mouth, nose, eyes or stomach. In most cases, symptoms disappear after three to four days. The disease has similar symptoms with common illnesses like malaria, common cold etc. The general public is advised to report promptly to the nearest health facility if you notice any of the above signs, as the signs of serious illness can lead to death.","Health"
"The disease can be prevented with the Yellow fever vaccine, which is available in health facilities and confers lifelong protection. Although there is no specific medicine to treat the disease, intensive supportive care can be provided with most patients recovering with appropriate care.","Health"
"To reduce the spread of Yellow fever in the country, the Nigeria Centre for Disease Control advice as follows:","Health"
"•  Ensure that you get vaccinated against Yellow fever. A single dose of Yellow fever vaccine, which is included in Nigeria’s routine immunization schedule given at nine-months is free and sufficient to confer lifelong protection.","Health"
"•  Use insecticides or insect repellent to avoid mosquito bites","Health"
"•  Wear protective clothing to reduce mosquito bites","Health"
"•  Destroy breeding grounds of mosquitoes by eliminating standing water and shade in your environment.","Health"
"•  Sleep under a long-lasting insecticide-treated net","Health"
"NCDC toll-free number: 0800-970000-10              ","Health"
"SMS 08099555577                                              ","Health"
"Twitter/Facebook: @NCDCgov                  ","Health"
"SIGNED                                        ","Health"
"**Abuja, 15 March 2018** - “When I received the confirmation of the first case of Lassa fever and request by  Nigeria Center for Disease Control to coordinate the contact tracing pillar of the outbreak, nothing prepared me for the tasks ahead other than my work in polio eradication, knowing that another responsibility beckons,”  said Mrs Faith Ireye, WHO State Coordinator in Edo state.","Health"
"“The confirmation on 05 January 2018 was reminiscent of the day that the first Ebola virus was reported in 2014 and the Country office in Abuja deployed some of us to assist with contact tracing in Lagos state.” ","Health"
"From 01 January to 04 March 2018, a total of 1,121 suspected cases of Lassa fever have been reported in across 18 states (Edo, Ondo, Bauchi, Nasarawa, Ebonyi, Anambra, Benue, Kogi, Imo, Plateau, Lagos, Taraba, Delta, Osun, Rivers, FCT, Gombe and Ekiti).  Of these, 353 are confirmed positive, 8 are probable, 723 are negative and 37 are awaiting laboratory results. Since the onset of the 2018 outbreak, there have been 110 deaths: 78 in positive-confirmed cases, 8 in probable cases and 24 in negative cases. Case Fatality Rate in confirmed and probable cases is 23.8%. ","Health"
"Deputy Governor of Edo State, His Excellency Philip Shaibu said, “WHO as we all know is one of the pillars that has helped lead surveillance in Edo state. Over the years they have been supporting surveillance extensively but in this particular outbreak, WHO was even the first to draw attention to the fact that we need to galvanize resources from all partners, from other parts of the country to ensure that things get done”.","Health"
"Edo state was one of the hardest hit by the outbreak that required a major response.","Health"
"“Nothing prepared me more for the task than my experiences in polio eradication activities, such as surveillance, supplemental and routine immunization,” said Ms Ireye, who has worked with the Polio Eradication Initiative for over 10 years. “My experiences in polio eradication activities allowed me to immediately swing into action. So, when the outbreak was confirmed, I realized the need to use my expertise to serve communities at risk in the state.”","Health"
"Faith Ireye is one of over 2500 WHO and 390,000 ad hoc personnel supporting polio eradication in Nigeria. On several instances, polio workers have provided frontline support for outbreak response. For example, polio workers were essential to containing the Ebola virus outbreak in 2014. For the Lassa fever response, 271 are involved in active case search, 235 in contact tracing and 320 in community sensitization activities in the 18 states active states.","Health"
"“The polio infrastructure was originally designed towards achieving the polio eradication goals,” said Dr Wondimagegnehu Alemu, WHO Country Representative to Nigeria. “Now polio infrastructure has expanded its support to broader disease surveillance strengthening, outbreak response and basic health care services including immunization.”","Health"
"With the imminent eradication of polio globally, plans are underway to determine how best to transition polio assets including health workers to retain their knowledge and skills.","Health"
"**Experienced network of personnel-gain for public health**  ","Health"
"Dr Fiona Braka, EPI Team Leader for WHO Nigeria, noted that besides helping with vaccinations, polio workers performed other functions critical to containing outbreaks such as Lassa fever, Yellow Fever, Cholera and Meningitis. ","Health"
"“Polio personnel are assisting with case identification, reporting, detailed investigation and contact tracing and community sensitization in the Lassa fever response,” Dr Braka said. ","Health"
"Other activities include data collation, analysis, reporting and archiving using mobile phones fashioned after the real-time tracking and reporting by polio vaccination teams. These activities fit into the polio essential functions of surveillance, outbreak response and containment that vaccine-preventable disease surveillance and laboratory networks rely on to save millions of lives threatened by diseases such as yellow fever and meningitis.","Health"
"“The polio teams on ground in the states were crucial for mounting the initial response to the Lassa fever outbreak and have continued to be WHO’s frontline technical support to the NCDC, States Ministry of Health and local government area teams”, Dr Emmanuel Musa, WHO Incident Manager for Lassa fever Management Team in Nigeria observed.","Health"
"Huge investments by donors and partners have gone beyond polio eradication to saving lives and impacting positively on people’s health. WHO and other partners are currently supporting the National transition plan development to ensure these investments are not wasted, but made available to support other National public health efforts and priorities. ","Health"
"“We must carefully consider how we transition many of the polio workers and the polio infrastructure to help with managing other health needs,” Dr Alemu said. “Future funding and partnerships will be a key part of this work.” ","Health"
"Support for immunization to the Government of Nigeria through WHO, is made possible by funding from the Bill & Melinda Gates Foundation, Department for International Development, European Union, Gavi, the Vaccine Alliance, Global Affairs Canada, Government of Germany, through KfW Bank, Japan International Cooperation Agency, Korea Foundation for International Healthcare,  Measles and Rubella Initiative through United Nations Foundation, Rotary International, United States Agency for International Development, United States Centre for Disease Control and Prevention and  World Bank.","Health"
"Dr Fiona Braka; Tel: +234 703 170 5252; Email:  brakaf@who.int  ","Health"
"For Additional Information or to Request Interviews, Please contact:  ","Health"
"• During week 11, a total of three (3) new suspect meningitis cases including one (1) death were reported from Torit county. All the new cases are from Imurok payam, the most recent locus of transmission. ","Health"
"• Hence, as of 17 March 2018, a total of 171 suspect meningitis cases including 31 deaths (CFR 18.13%) have been reported from lyire and Imurok payams, Torit county. ","Health"
"• Imurok payam has the highest cumulative attack rate (cases per 100,000) of 987. ","Health"
"• The weekly attack rate (cases per 100,000) for Torit county in week 11 is 1.86, which is below the alert and action threshold for meningitis. ","Health"
"• The age-specific attack rates (cases per 100,000) showed that the risk of disease increased with age with persons aged 30 years and above being the most affected (182). ","Health"
"• While most deaths occurred in Imurok payam (22 deaths), the case fatality rates were highest in lyire payam (39.1%). The CFR was highest in persons 5-14 years. ","Health"
"• At least 14 CSF samples have been collected from Torit with the preliminary analysis showing the CSF was clear, cell counts not done, evidence of contamination, 9 (69%) showed Gram positive diplococci, rapid pastorex was negative for all the seven samples tested, and microbiological culturing either showed no growth or evidence of contamination. ","Health"
"• On 14 Mar 2018, the 14 CSF samples were shipped to Institute Pasteur, Paris, France for further testing. ","Health"
"• Coordination meetings, case surveillance at facility and active cases search at community level, case management, and social mobilisation are ongoing.","Health"
"[New data](https://ecdc.europa.eu/en/publications-data/tuberculosis-surveillance-and-monitoring-europe-2018) released on 19th March 2018 by the European Centre for Disease Prevention and Control (ECDC) and the WHO Regional Office for Europe show that the decreasing trend in new tuberculosis (TB) cases, observed since 2007, continues at a rate of around 4% annually in EU/EEA. The rate of the decrease needs to at least double to reach the Sustainable Development","Health"
"Goals target of ending the epidemic of TB by 2030.","Health"
"In the EU/EEA, the rate of notified multidrug-resistant (MDR TB) cases has remained unchanged since 2012, at 0.3 per 100 000  population. However, the proportion of extensively drug-resistant (XDR-TB) cases among MDR-TB cases increased from 13.9%  to 20.6% during the same period, which could be attributed to better capacity for detection. Such capacity is being further developed by ECDC through a pilot project launched in 2017 on the use of whole genome sequencing (WGS) technology to","Health"
"improve the detection and investigation of Mycobacterium tuberculosis in the EU/EEA. The project will establish common standards for WGS in investigating MDR-TB bacteria strains and tracing outbreaks and build capacity. It will also enable all EU/EEA countries without WGS capacity to utilise the technology by linking them to institutes with robust experience in WGS.","Health"
"To mark World Tuberculosis Day 2018, on 24 March, ECDC has released a series of materials. They range from the latest surveillance data for the EU/EEA region in the annual joint report with WHO/Europe and related presentations, peer-reviewed publications, online resources on individual country and other organisational activities to an infographic on how ECDC is utilising","Health"
"**""Fijians are very happy people. They brush things away. But with this one, it was very hard to pick up again""**","Health"
"by Laurie Goering | @lauriegoering | Thomson Reuters Foundation","Health"
"SUVA, March 26 (Thomson Reuters Foundation) - The first wave that slammed into the beach-front community of Nasau, on Fiji's Koro island, swept away every home in view.","Health"
"The second tore away most of the concrete house where Rupeni Koto's family - and eight others - were crammed together to ride out Cyclone Winston, the southern hemisphere's first Category 5 storm.","Health"
"""The kids were terrified,"" he remembered. ""I told them to hold onto whatever you can.""","Health"
"The third wave, the biggest yet, ripped his five-year-old daughter from his arms, sending her floating away, clinging to a door. Around her, the sea churned with trees and debris, and injured people swam desperately toward a steep, brush-covered slope at the back of the beach.","Health"
"Koto, 53, was one of the lucky ones. He, his wife and all four of their children were washed toward the hillside, where they caught hold of a collapsed tree.","Health"
"For six hours they clung there, the storm screaming around them, unsure if they were the only people still alive in the village of about 350.","Health"
"""We reached a stage where we were no longer afraid of death,"" Koto remembered. ""We had gone through so much.""","Health"
"Finally, when the storm died down, they crawled up the hill and found other survivors at the top. Two days later, with no place to live, they got on a boat to Suva, Fiji's capital, and moved in with Koto's 23-year-old son and his girlfriend, who had a rental home there.","Health"
"Worsening extreme weather linked to climate change is uprooting more people from their homes around the world, creating hardship for many. But the psychological trauma that often accompanies displacement and loss is as much a worry as the economic costs, experts say.","Health"
"With millions more expected to be forced from their homes as a result of extreme weather and other pressures in coming years, finding ways to deal with the emotional burdens – not just the physical ones – will be crucial, they say.","Health"
"""We know migration is associated with higher risk of mental health problems like depression and post-traumatic stress disorder,"" said Susan Clayton, a psychologist interested in displacement at the College of Wooster in Ohio, in the United States.","Health"
"""It's not just the process of migrating that is stressful, but being in a new place where you may be unwanted or you're less familiar.""","Health"
"When Cyclone Winston hit Fiji in 2016 – the strongest storm ever recorded in the region – ""the shock to the community was beyond our capacity"", said Nete Logavatu, a Fiji Red Cross disaster responder. ""Months later, when they told the story, people were still crying.""","Health"
"""Fijians are very happy people. They brush things away. But with this one, it was very hard to pick up again,"" he told the Thomson Reuters Foundation.","Health"
"Winston left no shortage of trauma in the South Pacific nation. Forty-four people died, nine of them in Nasau. Hundreds were injured. Damage across Fiji was estimated at $1.4 billion.","Health"
"On once-prosperous Koro island, families lost everything – homes, clothes, photos, taro crops and long-established plantations of kava, a shrub that takes years to re-establish and whose roots are used to make a traditional drink.","Health"
"Until the cyclone, Koro, with its rich soils and excellent transport links to the rest of Fiji, had been one of the country's biggest producers of kava.","Health"
"Laisiasa Caukiuai, the headman of Tutua, another storm-ravaged village on Koro island, turned stone-faced when asked about his community's struggle after the disaster.","Health"
"""We lost the crops, everything. After the cyclone, we had nothing,"" he said. ""It's a hard thing to grasp that you're the main earner of the family and overnight you're a beggar.""","Health"
"Two years on, ""I'm still feeling poor compared to before,"" he added.","Health"
"But for many affected families, financial losses were only the start of their stress.","Health"
"In the days and weeks after the cyclone, many Koro refugees moved in with extended family, particularly in the capital, on Fiji's biggest island.","Health"
"""I think half the island came into Suva,"" recalled Jekope Rabaleinatosia, a Red Cross responder who worked in Koro after Cyclone Winston. ""It's normal for Fijian families to have a house with two bedrooms and 20 people in it.""","Health"
"But the disaster shifted family dynamics. Prosperous Koro farmers, used to paying rent for college-age children and other relatives in Suva from their harvest earnings, suddenly found themselves the dependents.","Health"
"Koto's older son Soane, now 25, insists that hosting his family for eight months did not put a strain on his relationship with his girlfriend - even though she was paying the rent.","Health"
"""When somebody needs help, we are happy all the time (to give it), no matter,"" he said.","Health"
"But for Koto, a quiet man, the situation was disconcerting. He picked up odd jobs doing carpentry – a skill he had learned back on Koro – but he earned far less than from his crops.","Health"
"His children started at new schools in Suva, but - like many Cyclone Winston survivors - were terrified when they heard heavy rain or wind.","Health"
"""They go in their room and cover themselves up. Even in me, the fear is still there,"" Koto said.","Health"
"Living in his son's crowded home worked because ""we all pitched in. But I wanted to be independent,"" he said.","Health"
"For some of those uprooted by Cyclone Winston, moving in with family meant violating social taboos.","Health"
"Filipe Nainoca, director-general of the Fiji Red Cross, said that in his home village, as in others across the island nation, a brother-in-law and sister-in-law are not allowed to stay alone together in a house, for instance.","Health"
"In the aftermath of the cyclone, however, there was little choice. ""When you live together, you break all these taboos. But you had to,"" said Nainoca.","Health"
"Even where the rules were not being broken, the strain that can accompany long-staying guests often set in, he said.","Health"
"""You stay for one month, it's okay. Two months is difficult. Three months becomes a burden,"" he said. ""Who feeds who? Who pays the electricity?""","Health"
"Marica Kepa, who manages counselling for the Fiji Red Cross, said the storm forced her agency to rework its approach to disaster assistance, as it quickly became evident that psychological stress was as big a problem as physical losses.","Health"
"""With other storms, people were up and moving within two or three weeks. But this time I felt hopelessness,"" she said.","Health"
"""I told people in Suva, 'If we don't address this now, it's going to be bigger than Winston'.""","Health"
"Since the cyclone, the agency has made psychological help part of its disaster aid package, training volunteers to explain to parents why their children may climb into bed with them more often or run away from school when the wind picks up.","Health"
"""You can have all the food and water in the world, but if nobody relieves you of your stress and helps you talk about your problems, it won't work,"" Kepa said.","Health"
"Efforts have been largely focused on storm-hit parts of the country, which means people who fled elsewhere have not had the same help, she said, nor the chance to work alongside their neighbours to rebuild, another way to work through stress.","Health"
"""People in the villages were lucky - we were there,"" said Kepa, who is based in Suva. ""But the ones who came here, none of us talked to them. It's a big thing to move from your island, your comfort zone. And they didn't get help.""","Health"
"For Koto, in Suva, the long stay at his son's home came to an end when his eldest child, working in Australia, got together enough money for his father to buy a plot of land in Suva and build a modest house. The family moved in last year.","Health"
"Back on Koro island, rebuilding Nasau has been a slow process, with residents divided over whether to reconstruct homes on the beachfront again, or locate them on higher ground.","Health"
"However, of the more than 100 people who fled Nasau after the storm, all but about 40 had returned by last March, according to Red Cross data.","Health"
"Koto too dreams of going back one day – preferably to a house built on top of the hill that saved his family.","Health"
"""My life in the village is different from here - relaxing, free,"" he said. ""You go fishing, you don't have to buy anything. Here every step costs you $2.""","Health"
"But if he does go back, he is no longer sure his children will return with him. After two years in Suva, they have new friends and deepening ties to their community in the capital.","Health"
"Back in Nasau, ""the fear will still be there"", Koto said.","Health"
"(Reporting by Laurie Goering @lauriegoering; editing by Megan Rowling (Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers humanitarian news, climate change, resilience, women's rights, trafficking and property rights. Visit http://news.trust.org/climate)","Health"
"Samoa has confirmed a Dengue fever serotype2 outbreak that was detected in the month of October 2017.  A bunch of blood samples were confirmed at the ESR Lab in New Zealand.  From what we have, a cumulative total of 1,522 clinical and confirmed cases with 339 hospital admissions were recorded as of December 3rd.  **There have been 4 dengue related deaths recorded.**","Health"
"**Dengue case definition:** An acute fever with any two of the following signs and symptoms: joint & muscle pains; maculo-pappular rash; severe headaches; nausea & vomiting; pains behind the eyes; bleeding and leucopenia.","Health"
"Over 1,000 people died of the disease in the country last year","Health"
"MANILA, Dec 10 (Reuters) - As she announced in January 2016 that the Philippines would immunise one million children with a new dengue vaccine, the nation's then health secretary Janette Garin boasted it was a world-first and a tribute to her country's ""expertise"" in research.","Health"
"Read more on the [Thomson Reuters Foundation](http://news.trust.org/item/20171210175918-ta43y).","Health"
"**Recommendations for further interventions in Pakistan and Afghanistan as progress towards polio eradication is put under the microscope.**","Health"
"Despite focused efforts to stop the transmission of wild poliovirus in 2017, to date this year 17 cases have been reported globally; six from Pakistan and 11 in Afghanistan. During a series of meetings to review progress in the two endemic countries, which make up one epidemiological block, members of the Technical Advisory Group (TAG) on polio eradication concurred that while both Pakistan and Afghanistan continue to make progress, continued transmission threatens gains already made towards interruption.","Health"
"The TAG meetings, held in Islamabad and Kabul, recognized the efforts of both countries to coordinate activities closely, focusing on clearly identifying missed children, the reasons they have been missed, and putting in place operational plans to overcome these challenges. Efforts made to adjust national emergency action plans and build on the lessons learned from previous years and other countries have been commended by expert members of the TAG and hailed as key drivers behind the momentum.","Health"
"TAG however reminded the country programmes of the remaining gaps and concluded that consistently reaching and vaccinating high-risk mobile population groups is essential if Afghanistan and Pakistan are to interrupt transmission over the coming months.","Health"
"**Ongoing transmission threatening the end game**","Health"
"The greatest risk to polio eradication, according to TAG chair Jean Marc Olive, are the reservoirs that continue to harbor the virus: the northern corridor comprising of eastern Afghanistan and Greater Peshawar – Khyber in Pakistan, the southern corridor linking southern Afghanistan (Kandahar and Hilmand) with Quetta block, Balochistan province, in Pakistan and Pakistan’s economic hub, Karachi.","Health"
"Recognizing the already high level of Government commitment from both countries, TAG insisted that sustained leadership at all levels in both countries would be essential for the implementation of recommendations, including maintaining coordination at the national, provincial and district levels, as well as among the bordering districts in the common corridors of transmission.","Health"
"Specific recommendations for addressing areas with continued transmission included the development of joint Action Plans for the common reservoirs (northern and southern corridors) linking the two endemic countries ’ as well as to strategize for improving program implementation quality in other high risk areas as well as among the high risk mobile populations.","Health"
"The Technical Advisory Group (TAG) was established to review progress towards polio eradication in specific countries, assess implementation of previous TAG recommendations, discuss planned activities and issue recommendations to address constraints facing national programmes in achieving their targets. TAG meetings are attended by country-specific TAG members, national representatives and partner organizations, both international and regional.","Health"
"This document is designed to make it easier for agencies to raise Start Fund anticipatory alerts for disease outbreaks, or to submit Start Fund project proposals when an alert has been activated. ","Health"
"The Start Fund Crisis Anticipation Window enables members to begin responding before a crisis turns into a disaster. Acting in anticipation of humanitarian crises is new for many agencies. It can be difficult to decide when to trigger an anticipatory alert through the Start Fund and what activities are the most effective.","Health"
"The guidance helps you decide whether your agency should raise an anticipatory Start Fund alert for disease outbreaks, including;","Health"
"- the indicators that may support the forecast  ","Health"
"- whether the Start Fund Crisis Anticipation window is appropriate for the anticipated crisis, and  ","Health"
"The guidance also helps you determine the kinds of projects that would be effective, if the alert is activated.","Health"
"**Maiduguri, 11 December 2017** - Following the successful implementation of the first oral cholera vaccination campaign (OCV) in Nigeria, more than 3500 team members, 80 independent monitors and 50 ward focal persons are currently administering a second dose of OCV in six high risk local government areas (LGAs) of Borno state. The exercise aims to ensure that the ongoing cholera outbreak, which has affected more than 5000 persons including 61 deaths, is swiftly brought under control. ","Health"
"The exercise is implemented in two phases to facilitate quality implementation with focused supervision. The first phase of the campaign which started from 08- 12 December 2017 is being conducted in Maiduguri, Jere, Konduga and Dikwa LGAs while the second phase will be in Monguno and Mafa LGAs on 14 -18 December 2017.","Health"
"“World Health Organization is providing technical guidance and financial support for the implementation of the campaign, including training of all cadre of team members and supervisors, micro-planning, development and production of data tools, advocacy and awareness creation, supportive supervision, monitoring and evaluation of the exercise to ensure quality implementation”, says Dr Wondimagegnehu Alemu, the WHO Representative in Nigeria.","Health"
"A combination of fixed and mobile campaign strategies are employed to reach more than 855,000 beneficiaries older than one year in the affected communities and Internally Displaced Persons (IDPs) camps. ","Health"
"It could be recalled that two weeks after the confirmation of an outbreak of cholera in Muna IDPs camp in Borno state on 16 August 2017, WHO swiftly facilitated the obtainment of 914,565 doses of OCV from International Coordinating Group (ICG) through the National Primary Health Care Development Agency. Hence, the first round of the vaccination campaign which reached more than 896,000 beneficiaries was implemented in September 2017 in six affected LGAs. ","Health"
"Active surveillance, risk communication, case management and WASH activities are still ongoing to ensure that the outbreak is controlled and contained. ","Health"
"Stakeholders noted that similar to the first round of the campaign, the current one is recording high turnout of beneficiaries in all implementing areas.","Health"
"Dr Ifeanyi Okudo; Tel; 803 402 0833; Email: okudoi@who.int","Health"
"Cox’s Bazar - IOM, the UN Migration Agency has launched a major intervention to help halt the spread of diphtheria among Rohingya refugees in Bangladesh.","Health"
"As a mass vaccination programme gets underway, IOM is working to provide vaccination support services and other services. These include community awareness raising; tracing of those who have come in contact with infected individuals to offer them preventative medical attention; and providing observation facilities for people recovering from the disease.","Health"
"On 6 December, the World Health Organization warned diphtheria is now spreading rapidly among the population in the over-crowded refugee camps of Cox’s Bazar.","Health"
"As of 11 December, around 449 probable cases had been identified with nine of these leading to deaths. However, it is believed the true numbers of those suffering from the disease may be considerably higher, as victims may confuse their symptoms with mumps, sore throats or other flu-like illnesses.","Health"
"IOM, which has been providing medical services to refugees and the local community in Cox’s Bazar since 2013, is now also set to expand its own in-patient capacity to 120 beds and offer support to help other organisations working on the ground to increase their in-patient facilities.","Health"
"As part of its broader health efforts, IOM is also taking on additional non-diphtheria-related cases, including measles cases, to allow specialists from other organizations to focus on the most severe diphtheria cases.","Health"
"“IOM medical staff were already working hard to provide services in very challenging circumstances. The spread of diphtheria is putting further pressure on our medical teams. But along with our partners, a major effort is now underway to provide the necessary treatment for those who have already contracted the disease and halt its spread as soon as possible,” said IOM Emergency Health Officer Mariam Spijkerman-Abdelkerim.","Health"
"IOM already expanded its medical services in Cox’s Bazar after 25 August, when a major upsurge in violence in Myanmar sent a flood of refugees fleeing over the border into Bangladesh. An estimated 646,000 people have arrived since then, bringing the total number of refugees living in camps and surrounding areas to over 858,000, with more people continuing to arrive every day.","Health"
"IOM – which last week conducted its 100,000 medical consultation in 100 days – currently runs 23 health posts and one primary health care centre. It also supports nine government health facilities and works with over 350 community health workers – making it one of the largest health responders working on the ground.","Health"
"The community health workers will play a key role in sharing information about diphtheria, vaccination, prevention and treatment with the community – and in ensuring people receive the support they need to access vital follow up medications and treatments.","Health"
"Fiona MacGregor at IOM Cox’s Bazar, Tel: +8801733335221, Email: fmacgregor@iom.int Shirin Ahkter at IOM Dhaka, Tel: +880 2 55044811-13, Email: sakhter@iom.int","Health"
"From 23 August to 30 September 2017, a total of 73 suspected, probable, and confirmed cases of pneumonic plague, including 17 deaths have been reported in Madagascar. The diagnosis was confirmed by the Institut Pasteur de Madagascar by polymerase chain reaction test or using rapid diagnostic test.","Health"
"The outbreak started following the death of a 31-year-old male from Ankazobe District in the Central Highlands (Hauts-Plateaux), a plague-endemic area. Since then, the Ministry of Public Health of Madagascar enhanced field investigations, contact tracing, surveillance, and monitoring all close contacts.","Health"
"As of 30 September, 10 cities have reported pneumonic plague cases and the three most affected districts include: the capital city and suburbs of Antananarivo (27 cases, 7 deaths), Toamasina (18 cases, 5 deaths), and Faratshio (13 cases, 1 death).","Health"
"On 27 September, during the Coupe des clubs champions de l'océan Indien (a basketball championship held between 23 September and 1 October), a Seychellois basketball player, died in a hospital in Madagascar by pneumonic plague. The Ministry of Public Health of Madagascar immediately started an investigation and there is ongoing contact tracing of all the individuals he came into contact with. Chemoprophylaxis as a precautionary measure has been given to all close contacts.","Health"
"In addition to the 73 cases of pneumonic plague, from 1 August to 30 September, 58 cases of bubonic plague including seven deaths have been reported. One additional case of septicaemic plague has also been reported, and one case where the type is not specified.","Health"
"The Ministry of Public Health of Madagascar activated crisis units in Antananarivo and Toamasina and all cases have been provided access to treatment at no cost.","Health"
"There are public health response measures which include:","Health"
"- Ongoing investigation of new cases - Isolation and treatment of all pneumonic cases - Active finding and tracing of contacts and provision of chemoprophylaxis - Strengthening of the epidemiological surveillance in the affected and surrounding districts - Disinsection of affected areas, including rodent and vector control - Raising public awareness on prevention - Raising awareness among health care workers and providing information to improve case detection, infection control measures - Providing information about infection control measures during burial practices","Health"
"Plague is an infectious disease caused by the bacteria _Yersinia pestis_, a zoonotic bacteria, usually found in small mammals and their fleas. It is transmitted between animals from their fleas. Humans can be contaminated by the bite of infected fleas, through direct contact with infected materials or by inhalation.","Health"
"There are three forms of plague infection, depending on the route of infection: bubonic, septicaemic and pneumonic (for more information, see the link below).","Health"
"- [WHO Plague Fact Sheet](http://www.who.int/mediacentre/factsheets/fs267/en/)","Health"
"Pneumonic plague-or lung-based plague is the most virulent form of plague and can trigger severe epidemics through person-to-person contact via droplets in the air. The incubation period can be as short as 24 hours. Typically, the pneumonic form is caused by spread to the lungs from an advanced bubonic plague. However, a person with secondary pneumonic plague may form aerosolized infective droplets and transmit plague via droplets to other humans. Untreated pneumonic plague is always fatal.","Health"
"Plague is an endemic disease in Madagascar; cases (predominantly bubonic plague) are reported nearly every year, during the epidemic season (between September and April). However, the ongoing pneumonic plague event has been reported in a non-endemic area and in densely populated cities for the first time.","Health"
"A pneumonic plague is a form of plague that is transmissible from person-to-person, with a potential to trigger severe epidemics if inadequately controlled. Detection of this outbreak occurred more than two weeks after the first case died during which cases travelled to different parts of the country, including the capital Antananarivo. Therefore, the overall risk at the national level is high. The overall regional risk is moderate due to frequent flights to neighbouring Indian Ocean islands. The global risk is low.","Health"
"Preventive measures include informing people when zoonotic plague is present in their environment and advising them to take precautions against flea bites and not to handle animal carcasses. The most rapid and effective method for controlling fleas is to apply an appropriate insecticide formulated as a dust or low-volume spray. People, especially health workers, should also avoid direct contact with infected tissues such as buboes, or close exposure to patients with pneumonic plague.","Health"
"Important prevention and control measures are primarily intended to reduce human transmission and avoid increase in epidemic. These include:","Health"
"- Advising the public to take all necessary precautions against flea bites and to not pick up or touch dead animals - Implementing measures to control rodents hosts of _Yersinia pestis_ (plague bacillus), especially rats - Avoiding direct contact with infected tissues such as buboes, or close exposure to patients with pneumonic plague - Early presentation to health care - go to the closest health center in the event of suspicious symptoms - Health workers and people who are in direct contact with pneumonic plague patients must wear personal protective equipment - Health workers should receive a chemoprophylaxis with antibiotics as long as they are exposed - Safe management and burial of deceased cases","Health"
"Rapid diagnosis and treatment is essential to reduce complications and fatality. Effective treatment methods enable plague patients to be cured, if diagnosed in time. These methods include the administration of antibiotics as Aminoglycosides, Fluoroquinolones, Sulfonamides and supportive therapy.","Health"
"Based on the available information to date, the risk of international spread of plague appears very low. WHO advises against any restriction on travel or trade on Madagascar based on the available information.","Health"
"International travellers should be informed about the current plague outbreak and that plague is endemic in Madagascar. Travellers should also be aware that Madagascar is endemic for malaria and should consider the antimalarial prophylaxis recommended by WHO when travelling to Madagascar (see link below).","Health"
"- [International Travel and Health. List of countries, territories and areas. Vaccination requirements and recommendations for international travellers, including yellow fever and malaria.](http://www.who.int/ith/2017-ith-country-list.pdf?ua=1&ua=1)","Health"
"The risk of infection with_Yersinia pestis_ for international travellers to Madagascar is generally low. However, travellers in rural areas of plague-endemic regions may be at risk, particularly if camping or hunting or if contact with rodents . Travellers should avoid contact with dead animals, infected tissues or materials, and avoid close contact with patients with pneumonic plague. Travellers can protect against flea bites using repellent products for personal protection against mosquitoes, which may equally be protective against fleas and other blood-feeding insects. Formulations (lotions or sprays) based on the following active ingredients are recommended by the WHO Pesticides Evaluation Scheme (WHOPES) : DEET, IR3535, Icaridin (KBR3023) or Picaridin. WHO guidance for control of rodent fleas that transmit bubonic plague can be found here:","Health"
